epoch,total,rec,kl,beta
12700,111.391577,104.252854,7.138722,1.0000
12701,111.404838,104.357447,7.047390,1.0000
12702,111.528067,104.391046,7.137021,1.0000
12703,111.444192,104.306615,7.137577,1.0000
12704,111.395098,104.324972,7.070126,1.0000
12705,111.428468,104.318715,7.109753,1.0000
12706,111.379131,104.266709,7.112422,1.0000
12707,111.523144,104.458791,7.064353,1.0000
12708,111.778418,104.690786,7.087632,1.0000
12709,111.563162,104.376278,7.186883,1.0000
12710,111.516449,104.383563,7.132886,1.0000
12711,111.485341,104.374464,7.110876,1.0000
12712,111.333622,104.247498,7.086125,1.0000
12713,111.534367,104.397726,7.136641,1.0000
12714,111.705479,104.588916,7.116564,1.0000
12715,111.478175,104.380443,7.097732,1.0000
12716,111.408251,104.290122,7.118129,1.0000
12717,111.323693,104.273022,7.050671,1.0000
12718,111.483055,104.470656,7.012399,1.0000
12719,111.404909,104.284796,7.120113,1.0000
12720,111.426607,104.337886,7.088720,1.0000
12721,111.539030,104.426635,7.112395,1.0000
12722,111.515314,104.465480,7.049835,1.0000
12723,111.549255,104.411867,7.137388,1.0000
12724,111.580936,104.418331,7.162605,1.0000
12725,111.513540,104.428847,7.084693,1.0000
12726,111.480011,104.387527,7.092485,1.0000
12727,111.538473,104.386513,7.151960,1.0000
12728,111.498798,104.343643,7.155155,1.0000
12729,111.396557,104.316000,7.080558,1.0000
12730,111.511098,104.368478,7.142620,1.0000
12731,111.381771,104.241063,7.140709,1.0000
12732,111.381025,104.271788,7.109237,1.0000
12733,111.529704,104.413230,7.116474,1.0000
12734,111.451760,104.351144,7.100616,1.0000
12735,111.373200,104.296698,7.076502,1.0000
12736,111.522979,104.397965,7.125014,1.0000
12737,111.429921,104.272408,7.157513,1.0000
12738,111.424438,104.429245,6.995193,1.0000
12739,111.368178,104.204414,7.163764,1.0000
12740,111.481691,104.400398,7.081293,1.0000
12741,111.451548,104.361033,7.090516,1.0000
12742,111.488988,104.350132,7.138856,1.0000
12743,111.571629,104.376182,7.195447,1.0000
12744,111.507510,104.297588,7.209921,1.0000
12745,111.477691,104.337823,7.139869,1.0000
12746,111.408432,104.357000,7.051432,1.0000
12747,111.564824,104.409003,7.155821,1.0000
12748,111.499610,104.314677,7.184933,1.0000
12749,111.443602,104.348241,7.095362,1.0000
12750,111.388559,104.200753,7.187806,1.0000
12751,111.508227,104.410549,7.097678,1.0000
12752,111.638137,104.482914,7.155223,1.0000
12753,111.635685,104.499893,7.135792,1.0000
12754,111.460461,104.345059,7.115401,1.0000
12755,111.535251,104.377482,7.157769,1.0000
12756,111.365411,104.256461,7.108950,1.0000
12757,111.449103,104.354696,7.094407,1.0000
12758,111.481586,104.346896,7.134690,1.0000
12759,111.484007,104.367925,7.116082,1.0000
12760,111.434776,104.320549,7.114228,1.0000
12761,111.613844,104.491658,7.122186,1.0000
12762,111.402331,104.252127,7.150205,1.0000
12763,111.429921,104.335695,7.094227,1.0000
12764,111.530093,104.406478,7.123615,1.0000
12765,111.335283,104.243459,7.091823,1.0000
12766,111.410630,104.281370,7.129260,1.0000
12767,111.432259,104.294095,7.138164,1.0000
12768,111.557171,104.357514,7.199657,1.0000
12769,111.421377,104.353526,7.067851,1.0000
12770,111.491778,104.396102,7.095676,1.0000
12771,111.559529,104.361170,7.198359,1.0000
12772,111.521973,104.371605,7.150368,1.0000
12773,111.383979,104.297064,7.086915,1.0000
12774,111.474414,104.393104,7.081310,1.0000
12775,111.615244,104.483160,7.132084,1.0000
12776,111.667408,104.483024,7.184385,1.0000
12777,111.540146,104.401609,7.138537,1.0000
12778,111.396834,104.308591,7.088243,1.0000
12779,111.425956,104.332414,7.093542,1.0000
12780,111.643563,104.566943,7.076621,1.0000
12781,111.670987,104.486298,7.184689,1.0000
12782,111.559983,104.419728,7.140254,1.0000
12783,111.623713,104.503724,7.119989,1.0000
12784,111.504316,104.281637,7.222679,1.0000
12785,111.424288,104.315131,7.109157,1.0000
12786,111.449783,104.307401,7.142382,1.0000
12787,111.497296,104.336963,7.160333,1.0000
12788,111.445051,104.341800,7.103252,1.0000
12789,111.499709,104.413362,7.086348,1.0000
12790,111.460005,104.357590,7.102415,1.0000
12791,111.580101,104.473802,7.106298,1.0000
12792,111.392179,104.309548,7.082631,1.0000
12793,111.458355,104.338478,7.119878,1.0000
12794,111.526030,104.392734,7.133296,1.0000
12795,111.420231,104.228910,7.191322,1.0000
12796,111.313582,104.172973,7.140610,1.0000
12797,111.413633,104.365838,7.047795,1.0000
12798,111.332816,104.180253,7.152563,1.0000
12799,111.466394,104.377099,7.089295,1.0000
12800,111.400500,104.308732,7.091768,1.0000
12801,111.350003,104.257328,7.092676,1.0000
12802,111.524191,104.432199,7.091992,1.0000
12803,111.523965,104.405094,7.118871,1.0000
12804,111.611053,104.499213,7.111840,1.0000
12805,111.505935,104.375215,7.130720,1.0000
12806,111.429755,104.263865,7.165890,1.0000
12807,111.630387,104.501313,7.129074,1.0000
12808,111.470258,104.211700,7.258558,1.0000
12809,111.332965,104.266968,7.065997,1.0000
12810,111.428071,104.349548,7.078523,1.0000
12811,111.448364,104.310344,7.138020,1.0000
12812,111.526823,104.305359,7.221464,1.0000
12813,111.440633,104.292749,7.147884,1.0000
12814,111.605954,104.480650,7.125304,1.0000
12815,111.493015,104.336631,7.156384,1.0000
12816,111.431304,104.314116,7.117188,1.0000
12817,111.303245,104.143091,7.160154,1.0000
12818,111.416780,104.304270,7.112510,1.0000
12819,111.531681,104.375300,7.156381,1.0000
12820,111.472491,104.333448,7.139043,1.0000
12821,111.377601,104.224128,7.153473,1.0000
12822,111.404316,104.289347,7.114969,1.0000
12823,111.561446,104.481585,7.079861,1.0000
12824,111.569144,104.438161,7.130983,1.0000
12825,111.563650,104.475993,7.087657,1.0000
12826,111.563574,104.464536,7.099038,1.0000
12827,111.555512,104.444757,7.110755,1.0000
12828,111.655101,104.489477,7.165624,1.0000
12829,111.471273,104.374560,7.096713,1.0000
12830,111.619875,104.498410,7.121465,1.0000
12831,111.491324,104.299225,7.192100,1.0000
12832,111.534236,104.424396,7.109839,1.0000
12833,111.377299,104.246386,7.130912,1.0000
12834,111.339488,104.197945,7.141544,1.0000
12835,111.309891,104.231068,7.078823,1.0000
12836,111.337512,104.311950,7.025562,1.0000
12837,111.388711,104.317291,7.071420,1.0000
12838,111.409937,104.369069,7.040868,1.0000
12839,111.520771,104.427748,7.093023,1.0000
12840,111.697186,104.602662,7.094524,1.0000
12841,111.794790,104.598507,7.196282,1.0000
12842,111.634710,104.477073,7.157637,1.0000
12843,111.556465,104.409637,7.146828,1.0000
12844,111.418213,104.328062,7.090151,1.0000
12845,111.531774,104.469357,7.062417,1.0000
12846,111.621078,104.578843,7.042235,1.0000
12847,111.430009,104.222725,7.207284,1.0000
12848,111.369928,104.266306,7.103621,1.0000
12849,111.381138,104.171223,7.209915,1.0000
12850,111.429583,104.333250,7.096333,1.0000
12851,111.501914,104.309960,7.191955,1.0000
12852,111.477433,104.287143,7.190290,1.0000
12853,111.428202,104.366118,7.062084,1.0000
12854,111.435869,104.324763,7.111106,1.0000
12855,111.466640,104.328215,7.138425,1.0000
12856,111.377396,104.279924,7.097472,1.0000
12857,111.431046,104.351491,7.079555,1.0000
12858,111.514073,104.372942,7.141130,1.0000
12859,111.561407,104.368124,7.193283,1.0000
12860,111.523303,104.428093,7.095210,1.0000
12861,111.583465,104.492019,7.091446,1.0000
12862,111.593601,104.391908,7.201693,1.0000
12863,111.613946,104.438705,7.175241,1.0000
12864,111.478130,104.325182,7.152947,1.0000
12865,111.505595,104.434537,7.071059,1.0000
12866,111.445752,104.343931,7.101821,1.0000
12867,111.390649,104.300473,7.090175,1.0000
12868,111.433441,104.348999,7.084442,1.0000
12869,111.420896,104.313419,7.107478,1.0000
12870,111.565944,104.464130,7.101813,1.0000
12871,111.548971,104.325999,7.222972,1.0000
12872,111.414378,104.272749,7.141629,1.0000
12873,111.594955,104.472711,7.122244,1.0000
12874,111.405052,104.245874,7.159178,1.0000
12875,111.493686,104.366252,7.127434,1.0000
12876,111.569417,104.419523,7.149894,1.0000
12877,111.629473,104.475528,7.153945,1.0000
12878,111.465624,104.267884,7.197740,1.0000
12879,111.417208,104.330628,7.086580,1.0000
12880,111.383396,104.274794,7.108602,1.0000
12881,111.446770,104.332617,7.114153,1.0000
12882,111.355244,104.165861,7.189383,1.0000
12883,111.525445,104.402861,7.122584,1.0000
12884,111.509111,104.358324,7.150787,1.0000
12885,111.346202,104.226130,7.120072,1.0000
12886,111.500033,104.380093,7.119940,1.0000
12887,111.385151,104.241995,7.143157,1.0000
12888,111.455563,104.402182,7.053382,1.0000
12889,111.548062,104.417248,7.130815,1.0000
12890,111.495055,104.425856,7.069199,1.0000
12891,111.446796,104.329105,7.117691,1.0000
12892,111.480477,104.305497,7.174980,1.0000
12893,111.452216,104.301614,7.150603,1.0000
12894,111.525171,104.426904,7.098267,1.0000
12895,111.581226,104.440731,7.140495,1.0000
12896,111.555073,104.381394,7.173679,1.0000
12897,111.468729,104.318288,7.150441,1.0000
12898,111.523825,104.433935,7.089890,1.0000
12899,111.481486,104.337398,7.144089,1.0000
12900,111.427099,104.242473,7.184626,1.0000
12901,111.372833,104.297157,7.075676,1.0000
12902,111.390528,104.195230,7.195297,1.0000
12903,111.434577,104.287744,7.146833,1.0000
12904,111.482188,104.352687,7.129501,1.0000
12905,111.345721,104.201860,7.143861,1.0000
12906,111.447570,104.305657,7.141913,1.0000
12907,111.541732,104.371771,7.169961,1.0000
12908,111.521777,104.389989,7.131788,1.0000
12909,111.414391,104.230662,7.183729,1.0000
12910,111.530992,104.452939,7.078053,1.0000
12911,111.517838,104.314312,7.203526,1.0000
12912,111.499086,104.292644,7.206442,1.0000
12913,111.324799,104.232001,7.092798,1.0000
12914,111.476849,104.359915,7.116935,1.0000
12915,111.512858,104.377712,7.135146,1.0000
12916,111.475207,104.311679,7.163528,1.0000
12917,111.397868,104.281284,7.116584,1.0000
12918,111.568988,104.507170,7.061819,1.0000
12919,111.522180,104.337132,7.185048,1.0000
12920,111.317877,104.289682,7.028195,1.0000
12921,111.435185,104.322343,7.112842,1.0000
12922,111.413254,104.244263,7.168992,1.0000
12923,111.538922,104.428145,7.110777,1.0000
12924,111.390374,104.292822,7.097552,1.0000
12925,111.446015,104.304352,7.141663,1.0000
12926,111.264416,104.169089,7.095327,1.0000
12927,111.391431,104.352317,7.039114,1.0000
12928,111.514235,104.406897,7.107339,1.0000
12929,111.336674,104.256362,7.080312,1.0000
12930,111.473503,104.381667,7.091835,1.0000
12931,111.588335,104.346134,7.242202,1.0000
12932,111.428330,104.193441,7.234888,1.0000
12933,111.906367,104.819657,7.086710,1.0000
12934,111.661630,104.395482,7.266148,1.0000
12935,111.515840,104.400983,7.114857,1.0000
12936,111.482948,104.356844,7.126104,1.0000
12937,111.486357,104.355911,7.130446,1.0000
12938,111.514804,104.386297,7.128508,1.0000
12939,111.524706,104.431928,7.092778,1.0000
12940,111.505050,104.339352,7.165698,1.0000
12941,111.428449,104.258899,7.169549,1.0000
12942,111.472316,104.372089,7.100227,1.0000
12943,111.375779,104.241694,7.134085,1.0000
12944,111.326717,104.228909,7.097808,1.0000
12945,111.408910,104.336641,7.072269,1.0000
12946,111.430324,104.271480,7.158844,1.0000
12947,111.510777,104.350819,7.159958,1.0000
12948,111.328741,104.163652,7.165088,1.0000
12949,111.311426,104.279497,7.031930,1.0000
12950,111.460547,104.309316,7.151231,1.0000
12951,111.436623,104.325348,7.111275,1.0000
12952,111.612397,104.413488,7.198909,1.0000
12953,111.722430,104.514171,7.208258,1.0000
12954,111.546080,104.411816,7.134264,1.0000
12955,111.477118,104.319856,7.157262,1.0000
12956,111.405294,104.315850,7.089444,1.0000
12957,111.385368,104.364160,7.021207,1.0000
12958,111.463646,104.340523,7.123123,1.0000
12959,111.327383,104.194648,7.132735,1.0000
12960,111.291949,104.266272,7.025677,1.0000
12961,111.387278,104.363719,7.023559,1.0000
12962,111.440869,104.261918,7.178951,1.0000
12963,111.433414,104.232265,7.201150,1.0000
12964,111.349318,104.263146,7.086172,1.0000
12965,111.327211,104.257766,7.069444,1.0000
12966,111.657632,104.518915,7.138717,1.0000
12967,111.555886,104.399983,7.155903,1.0000
12968,111.480727,104.369171,7.111556,1.0000
12969,111.659327,104.594492,7.064835,1.0000
12970,111.373561,104.295112,7.078449,1.0000
12971,111.437012,104.377360,7.059652,1.0000
12972,111.381570,104.227233,7.154337,1.0000
12973,111.459843,104.369883,7.089960,1.0000
12974,111.508747,104.394154,7.114592,1.0000
12975,111.583224,104.526689,7.056535,1.0000
12976,111.440717,104.283155,7.157562,1.0000
12977,111.451971,104.307518,7.144453,1.0000
12978,111.479787,104.361179,7.118608,1.0000
12979,111.400052,104.208033,7.192018,1.0000
12980,111.315958,104.201975,7.113984,1.0000
12981,111.451466,104.388015,7.063451,1.0000
12982,111.666528,104.520150,7.146378,1.0000
12983,111.465697,104.301153,7.164543,1.0000
12984,111.430114,104.302683,7.127430,1.0000
12985,111.580988,104.420278,7.160710,1.0000
12986,111.401100,104.240707,7.160393,1.0000
12987,111.357636,104.244563,7.113073,1.0000
12988,111.379840,104.292061,7.087778,1.0000
12989,111.404805,104.335108,7.069698,1.0000
12990,111.498023,104.451885,7.046138,1.0000
12991,111.464505,104.331691,7.132813,1.0000
12992,111.548971,104.384334,7.164637,1.0000
12993,111.412691,104.325469,7.087223,1.0000
12994,111.583812,104.456710,7.127102,1.0000
12995,111.481003,104.287144,7.193858,1.0000
12996,111.440521,104.332999,7.107521,1.0000
12997,111.363701,104.265443,7.098258,1.0000
12998,111.376211,104.275719,7.100492,1.0000
12999,111.418808,104.289685,7.129123,1.0000
13000,111.427113,104.278885,7.148228,1.0000
13001,111.311975,104.206350,7.105625,1.0000
13002,111.465142,104.382328,7.082813,1.0000
13003,111.378111,104.254166,7.123944,1.0000
13004,111.443859,104.319368,7.124492,1.0000
13005,111.572322,104.472994,7.099328,1.0000
13006,111.595755,104.490811,7.104943,1.0000
13007,111.631662,104.469149,7.162513,1.0000
13008,111.563298,104.450543,7.112755,1.0000
13009,111.490613,104.377710,7.112903,1.0000
13010,111.545484,104.406973,7.138511,1.0000
13011,111.537348,104.414789,7.122560,1.0000
13012,111.645528,104.508027,7.137500,1.0000
13013,111.619707,104.467185,7.152523,1.0000
13014,111.599544,104.426598,7.172946,1.0000
13015,111.576241,104.506327,7.069914,1.0000
13016,111.414195,104.334732,7.079462,1.0000
13017,111.485413,104.354382,7.131031,1.0000
13018,111.749706,104.647121,7.102585,1.0000
13019,111.729549,104.518513,7.211036,1.0000
13020,111.533168,104.468037,7.065131,1.0000
13021,111.458027,104.394674,7.063353,1.0000
13022,111.474322,104.404796,7.069527,1.0000
13023,111.474767,104.420670,7.054097,1.0000
13024,111.412814,104.278459,7.134354,1.0000
13025,111.414514,104.301541,7.112973,1.0000
13026,111.463316,104.322469,7.140847,1.0000
13027,111.462104,104.300044,7.162060,1.0000
13028,111.414541,104.284109,7.130432,1.0000
13029,111.436014,104.335887,7.100127,1.0000
13030,111.515559,104.366896,7.148663,1.0000
13031,111.477994,104.357283,7.120711,1.0000
13032,111.354586,104.222639,7.131947,1.0000
13033,111.446684,104.350541,7.096143,1.0000
13034,111.459264,104.360911,7.098352,1.0000
13035,111.473863,104.270378,7.203485,1.0000
13036,111.545738,104.412066,7.133672,1.0000
13037,111.565599,104.452435,7.113164,1.0000
13038,111.567974,104.409617,7.158358,1.0000
13039,111.574313,104.365604,7.208709,1.0000
13040,111.396687,104.188812,7.207875,1.0000
13041,111.389165,104.251162,7.138003,1.0000
13042,111.433692,104.333202,7.100489,1.0000
13043,111.378891,104.295726,7.083165,1.0000
13044,111.470044,104.330350,7.139695,1.0000
13045,111.508321,104.337077,7.171244,1.0000
13046,111.522396,104.375295,7.147101,1.0000
13047,111.474123,104.299028,7.175095,1.0000
13048,111.463411,104.231852,7.231560,1.0000
13049,111.368479,104.306130,7.062349,1.0000
13050,111.381903,104.279826,7.102076,1.0000
13051,111.445905,104.323172,7.122733,1.0000
13052,111.443022,104.299776,7.143246,1.0000
13053,111.428986,104.295212,7.133774,1.0000
13054,111.389918,104.265423,7.124495,1.0000
13055,111.411544,104.317147,7.094397,1.0000
13056,111.373901,104.290579,7.083322,1.0000
13057,111.445257,104.279219,7.166038,1.0000
13058,111.428853,104.244976,7.183877,1.0000
13059,111.290093,104.228774,7.061319,1.0000
13060,111.439457,104.324443,7.115013,1.0000
13061,111.397870,104.307950,7.089920,1.0000
13062,111.350163,104.299604,7.050559,1.0000
13063,111.377299,104.241625,7.135675,1.0000
13064,111.397220,104.249374,7.147845,1.0000
13065,111.403056,104.272615,7.130441,1.0000
13066,111.489598,104.364600,7.124998,1.0000
13067,111.458419,104.308766,7.149653,1.0000
13068,111.603045,104.570160,7.032885,1.0000
13069,111.440586,104.265169,7.175417,1.0000
13070,111.326119,104.258770,7.067349,1.0000
13071,111.350101,104.215134,7.134967,1.0000
13072,111.487681,104.351582,7.136099,1.0000
13073,111.494981,104.436678,7.058303,1.0000
13074,111.401417,104.262885,7.138532,1.0000
13075,111.431065,104.336829,7.094236,1.0000
13076,111.401562,104.346735,7.054826,1.0000
13077,111.418349,104.283685,7.134664,1.0000
13078,111.413799,104.261028,7.152771,1.0000
13079,111.498639,104.365987,7.132652,1.0000
13080,111.338650,104.201350,7.137299,1.0000
13081,111.453155,104.410191,7.042964,1.0000
13082,111.475649,104.338748,7.136901,1.0000
13083,111.427068,104.236831,7.190237,1.0000
13084,111.720232,104.610580,7.109652,1.0000
13085,111.673682,104.497560,7.176122,1.0000
13086,111.410261,104.275405,7.134856,1.0000
13087,111.407706,104.273092,7.134615,1.0000
13088,111.350292,104.239613,7.110679,1.0000
13089,111.379543,104.292730,7.086813,1.0000
13090,111.467869,104.387834,7.080035,1.0000
13091,111.565436,104.422095,7.143341,1.0000
13092,111.523230,104.362457,7.160773,1.0000
13093,111.487221,104.376936,7.110285,1.0000
13094,111.390041,104.263323,7.126718,1.0000
13095,111.477056,104.365773,7.111283,1.0000
13096,111.386530,104.215629,7.170901,1.0000
13097,111.348919,104.209489,7.139430,1.0000
13098,111.463138,104.349902,7.113236,1.0000
13099,111.493898,104.380666,7.113232,1.0000
13100,111.413396,104.222791,7.190605,1.0000
13101,111.403456,104.230138,7.173318,1.0000
13102,111.515795,104.394374,7.121421,1.0000
13103,111.488914,104.336447,7.152468,1.0000
13104,111.501971,104.320611,7.181360,1.0000
13105,111.567855,104.388568,7.179288,1.0000
13106,111.635612,104.474857,7.160756,1.0000
13107,111.569880,104.433522,7.136359,1.0000
13108,111.761702,104.614875,7.146827,1.0000
13109,111.407304,104.255670,7.151634,1.0000
13110,111.331336,104.258556,7.072780,1.0000
13111,111.509395,104.381730,7.127665,1.0000
13112,111.459544,104.320649,7.138895,1.0000
13113,111.359307,104.330106,7.029201,1.0000
13114,111.628318,104.525767,7.102551,1.0000
13115,111.606901,104.454443,7.152458,1.0000
13116,111.494121,104.413209,7.080912,1.0000
13117,111.381571,104.271175,7.110396,1.0000
13118,111.390218,104.306034,7.084184,1.0000
13119,111.327418,104.269970,7.057448,1.0000
13120,111.376540,104.280107,7.096432,1.0000
13121,111.422762,104.217817,7.204945,1.0000
13122,111.454896,104.262867,7.192029,1.0000
13123,111.432566,104.286572,7.145994,1.0000
13124,111.298990,104.144481,7.154509,1.0000
13125,111.330135,104.218296,7.111839,1.0000
13126,111.362349,104.270164,7.092185,1.0000
13127,111.301472,104.216088,7.085384,1.0000
13128,111.462068,104.314698,7.147370,1.0000
13129,111.508083,104.350550,7.157533,1.0000
13130,111.404383,104.303274,7.101108,1.0000
13131,111.491609,104.373254,7.118355,1.0000
13132,111.493888,104.365695,7.128193,1.0000
13133,111.479893,104.321873,7.158021,1.0000
13134,111.508005,104.331716,7.176289,1.0000
13135,111.385384,104.288216,7.097168,1.0000
13136,111.508138,104.347224,7.160914,1.0000
13137,111.475650,104.286111,7.189538,1.0000
13138,111.451365,104.373738,7.077628,1.0000
13139,111.566343,104.438203,7.128141,1.0000
13140,111.461030,104.275872,7.185157,1.0000
13141,111.388020,104.258040,7.129980,1.0000
13142,111.433211,104.311287,7.121923,1.0000
13143,111.373086,104.244524,7.128562,1.0000
13144,111.641168,104.491824,7.149344,1.0000
13145,111.616803,104.520141,7.096662,1.0000
13146,111.483323,104.269624,7.213699,1.0000
13147,111.565741,104.459293,7.106448,1.0000
13148,111.485116,104.310037,7.175079,1.0000
13149,111.438967,104.259864,7.179103,1.0000
13150,111.411551,104.379490,7.032061,1.0000
13151,111.563316,104.529093,7.034223,1.0000
13152,111.455375,104.304724,7.150650,1.0000
13153,111.551013,104.407919,7.143094,1.0000
13154,111.470644,104.283329,7.187315,1.0000
13155,111.449975,104.412235,7.037740,1.0000
13156,111.511056,104.364215,7.146841,1.0000
13157,111.531893,104.281252,7.250641,1.0000
13158,111.453948,104.329950,7.123997,1.0000
13159,111.483998,104.372224,7.111775,1.0000
13160,111.629003,104.541923,7.087080,1.0000
13161,111.380244,104.277058,7.103185,1.0000
13162,111.470611,104.380802,7.089809,1.0000
13163,111.483893,104.393330,7.090563,1.0000
13164,111.592902,104.444509,7.148394,1.0000
13165,111.597632,104.445884,7.151748,1.0000
13166,111.471494,104.331286,7.140208,1.0000
13167,111.400085,104.287512,7.112573,1.0000
13168,111.538238,104.416522,7.121716,1.0000
13169,111.498939,104.362733,7.136206,1.0000
13170,111.439355,104.311158,7.128197,1.0000
13171,111.293954,104.235555,7.058399,1.0000
13172,111.379555,104.317552,7.062002,1.0000
13173,111.357345,104.221847,7.135498,1.0000
13174,111.258367,104.150499,7.107868,1.0000
13175,111.444784,104.313574,7.131210,1.0000
13176,111.678345,104.538601,7.139744,1.0000
13177,111.501067,104.382346,7.118721,1.0000
13178,111.373904,104.233045,7.140859,1.0000
13179,111.326749,104.230194,7.096555,1.0000
13180,111.433449,104.312390,7.121059,1.0000
13181,111.368810,104.280782,7.088028,1.0000
13182,111.369684,104.288532,7.081153,1.0000
13183,111.376651,104.244828,7.131823,1.0000
13184,111.411240,104.312288,7.098952,1.0000
13185,111.374260,104.179025,7.195235,1.0000
13186,111.369957,104.306863,7.063094,1.0000
13187,111.559637,104.454241,7.105396,1.0000
13188,111.668060,104.465299,7.202761,1.0000
13189,111.649890,104.480760,7.169130,1.0000
13190,111.514722,104.372404,7.142318,1.0000
13191,111.485338,104.397588,7.087750,1.0000
13192,111.381395,104.253811,7.127585,1.0000
13193,111.481645,104.372343,7.109301,1.0000
13194,111.428275,104.266294,7.161982,1.0000
13195,111.440952,104.353534,7.087418,1.0000
13196,111.406594,104.294653,7.111941,1.0000
13197,111.327864,104.183324,7.144540,1.0000
13198,111.351198,104.228411,7.122786,1.0000
13199,111.417576,104.232557,7.185019,1.0000
13200,111.322728,104.248042,7.074687,1.0000
13201,111.293604,104.267567,7.026038,1.0000
13202,111.509095,104.452892,7.056203,1.0000
13203,111.538485,104.455629,7.082856,1.0000
13204,111.575181,104.451349,7.123832,1.0000
13205,111.507895,104.413896,7.094000,1.0000
13206,111.576495,104.368672,7.207823,1.0000
13207,111.481425,104.284712,7.196713,1.0000
13208,111.447795,104.303655,7.144140,1.0000
13209,111.401371,104.268736,7.132635,1.0000
13210,111.497422,104.329261,7.168161,1.0000
13211,111.448773,104.320159,7.128613,1.0000
13212,111.399518,104.298283,7.101234,1.0000
13213,111.465568,104.353187,7.112381,1.0000
13214,111.332846,104.208254,7.124592,1.0000
13215,111.308209,104.230402,7.077807,1.0000
13216,111.473140,104.296330,7.176810,1.0000
13217,111.483262,104.338819,7.144443,1.0000
13218,111.553085,104.424130,7.128956,1.0000
13219,111.576614,104.400698,7.175916,1.0000
13220,111.547426,104.381100,7.166326,1.0000
13221,111.514118,104.287805,7.226313,1.0000
13222,111.339257,104.190723,7.148533,1.0000
13223,111.349929,104.237397,7.112532,1.0000
13224,111.431320,104.264212,7.167108,1.0000
13225,111.470775,104.324807,7.145968,1.0000
13226,111.454016,104.347303,7.106713,1.0000
13227,111.401961,104.258889,7.143072,1.0000
13228,111.355773,104.197882,7.157892,1.0000
13229,111.381756,104.268404,7.113353,1.0000
13230,111.347676,104.160558,7.187118,1.0000
13231,111.327020,104.223283,7.103737,1.0000
13232,111.456948,104.386162,7.070786,1.0000
13233,111.414130,104.193042,7.221088,1.0000
13234,111.499323,104.299946,7.199377,1.0000
13235,111.488950,104.332909,7.156041,1.0000
13236,111.515649,104.366265,7.149384,1.0000
13237,111.450773,104.269593,7.181179,1.0000
13238,111.451494,104.338251,7.113243,1.0000
13239,111.332854,104.222469,7.110386,1.0000
13240,111.519381,104.399960,7.119422,1.0000
13241,111.630686,104.468421,7.162264,1.0000
13242,111.549139,104.400473,7.148666,1.0000
13243,111.415778,104.260564,7.155214,1.0000
13244,111.453052,104.308551,7.144501,1.0000
13245,111.461739,104.278616,7.183122,1.0000
13246,111.442965,104.233549,7.209416,1.0000
13247,111.497415,104.316870,7.180545,1.0000
13248,111.393621,104.291007,7.102614,1.0000
13249,111.449338,104.387154,7.062184,1.0000
13250,111.515341,104.383996,7.131345,1.0000
13251,111.370734,104.244864,7.125870,1.0000
13252,111.441047,104.311410,7.129637,1.0000
13253,111.418667,104.264884,7.153783,1.0000
13254,111.468839,104.325454,7.143384,1.0000
13255,111.320296,104.159581,7.160715,1.0000
13256,111.329844,104.243157,7.086687,1.0000
13257,111.459932,104.271134,7.188798,1.0000
13258,111.420257,104.257102,7.163154,1.0000
13259,111.422070,104.253606,7.168464,1.0000
13260,111.448756,104.253593,7.195162,1.0000
13261,111.485658,104.338459,7.147198,1.0000
13262,111.642322,104.493589,7.148733,1.0000
13263,111.429067,104.321961,7.107106,1.0000
13264,111.473878,104.369213,7.104665,1.0000
13265,111.407301,104.295580,7.111721,1.0000
13266,111.489868,104.353481,7.136387,1.0000
13267,111.370441,104.270525,7.099916,1.0000
13268,111.415062,104.346411,7.068651,1.0000
13269,111.416264,104.228004,7.188260,1.0000
13270,111.465427,104.328626,7.136801,1.0000
13271,111.283426,104.143527,7.139899,1.0000
13272,111.327762,104.213330,7.114432,1.0000
13273,111.466320,104.348339,7.117981,1.0000
13274,111.498029,104.339584,7.158444,1.0000
13275,111.473008,104.342623,7.130385,1.0000
13276,111.344897,104.250624,7.094272,1.0000
13277,111.462290,104.388497,7.073794,1.0000
13278,111.472163,104.340897,7.131266,1.0000
13279,111.503496,104.319564,7.183932,1.0000
13280,111.614172,104.390516,7.223656,1.0000
13281,111.478512,104.376464,7.102047,1.0000
13282,111.493107,104.403053,7.090054,1.0000
13283,111.442060,104.318527,7.123533,1.0000
13284,111.506162,104.368476,7.137687,1.0000
13285,111.494471,104.315385,7.179086,1.0000
13286,111.409295,104.268388,7.140907,1.0000
13287,111.487703,104.343613,7.144089,1.0000
13288,111.497018,104.358742,7.138277,1.0000
13289,111.486941,104.307958,7.178983,1.0000
13290,111.424386,104.336296,7.088090,1.0000
13291,111.402543,104.271980,7.130563,1.0000
13292,111.496372,104.357338,7.139034,1.0000
13293,111.515422,104.360271,7.155151,1.0000
13294,111.573928,104.400372,7.173556,1.0000
13295,111.419976,104.301406,7.118570,1.0000
13296,111.502716,104.398928,7.103788,1.0000
13297,111.431096,104.220062,7.211035,1.0000
13298,111.409229,104.256209,7.153020,1.0000
13299,111.318603,104.239582,7.079022,1.0000
13300,111.433605,104.303719,7.129886,1.0000
13301,111.513464,104.371160,7.142304,1.0000
13302,111.511873,104.416448,7.095425,1.0000
13303,111.430422,104.338827,7.091595,1.0000
13304,111.351577,104.281518,7.070060,1.0000
13305,111.355646,104.216972,7.138674,1.0000
13306,111.408445,104.231747,7.176697,1.0000
13307,111.500349,104.304310,7.196039,1.0000
